CosechaID,FechaID,FechaCosecha,FundoID,ParcelaID,CuadrillaID,ProductorID,LoteCampoID,Campania,KgCosechados,KgRechazadosCampo,HorasHombre,CostoCosechaSoles
12631,20250603,2025-06-03,FND0061,PAR00237,CUAD013,PROD041,LC-2025-012631,2025,4362.67,437.43,43.03,3745.03
12662,20251212,2025-12-12,FND0061,PAR00238,CUAD005,PROD041,LC-2025-012662,2025,4135.67,343.4,44.45,4598.85
12666,20250605,2025-06-05,FND0061,PAR00239,CUAD016,PROD041,LC-2025-012666,2025,5215.97,334.82,77.28,4634.72
12676,20250829,2025-08-29,FND0061,PAR00239,CUAD014,PROD041,LC-2025-012676,2025,12712.54,1533.92,238.25,11683.26
12678,20250909,2025-09-09,FND0061,PAR00239,CUAD017,PROD041,LC-2025-012678,2025,553.75,29.47,5.99,353.42
12682,20251018,2025-10-18,FND0061,PAR00239,CUAD017,PROD041,LC-2025-012682,2025,3700.32,186.64,51.8,3609.85
12688,20250519,2025-05-19,FND0062,PAR00240,CUAD004,PROD041,LC-2025-012688,2025,4429.8,244.54,41.11,3718.96
12699,20251002,2025-10-02,FND0062,PAR00240,CUAD017,PROD041,LC-2025-012699,2025,13556.71,1208.47,286.83,14643.91
12704,20250719,2025-07-19,FND0062,PAR00241,CUAD001,PROD041,LC-2025-012704,2025,11602.14,660.97,129.29,8520.92
12708,20250120,2025-01-20,FND0062,PAR00242,CUAD010,PROD041,LC-2025-012708,2025,10394.05,597.03,117.46,7441.34
12718,20250809,2025-08-09,FND0062,PAR00242,CUAD009,PROD041,LC-2025-012718,2025,29840.16,1766.3,403.52,26355.33
12723,20250917,2025-09-17,FND0062,PAR00242,CUAD006,PROD041,LC-2025-012723,2025,1422.93,38.72,20.97,1001.99
12730,20251129,2025-11-29,FND0062,PAR00242,CUAD010,PROD041,LC-2025-012730,2025,13822.31,690.77,177.38,10268.67
12733,20250517,2025-05-17,FND0062,PAR00243,CUAD016,PROD041,LC-2025-012733,2025,10976.36,513.44,115.84,8455.73
12742,20250924,2025-09-24,FND0062,PAR00243,CUAD017,PROD041,LC-2025-012742,2025,18232.76,781.65,195.05,15070.01
12746,20251213,2025-12-13,FND0062,PAR00243,CUAD016,PROD041,LC-2025-012746,2025,4296.21,238.16,39.62,3777.71
12753,20250702,2025-07-02,FND0062,PAR00244,CUAD002,PROD041,LC-2025-012753,2025,34221.7,2037.12,460.14,32830.54
12759,20250828,2025-08-28,FND0062,PAR00244,CUAD014,PROD041,LC-2025-012759,2025,8382.07,556.32,124.35,8736.6
12762,20250915,2025-09-15,FND0062,PAR00244,CUAD012,PROD041,LC-2025-012762,2025,25490.54,1919.78,279.09,23796.91
12766,20251103,2025-11-03,FND0062,PAR00244,CUAD013,PROD041,LC-2025-012766,2025,4647.75,302.44,49.97,4155.8
12767,20251105,2025-11-05,FND0062,PAR00244,CUAD004,PROD041,LC-2025-012767,2025,3662.4,239.73,41.24,4027.79
12787,20250618,2025-06-18,FND0063,PAR00246,CUAD018,PROD041,LC-2025-012787,2025,2376.9,131.84,24.53,1944.7
12819,20250802,2025-08-02,FND0063,PAR00249,CUAD018,PROD041,LC-2025-012819,2025,3287.88,134.11,29.87,3092.16
12830,20250806,2025-08-06,FND0063,PAR00250,CUAD005,PROD041,LC-2025-012830,2025,6807.13,540.17,65.02,3677.46
12842,20250108,2025-01-08,FND0064,PAR00252,CUAD001,PROD041,LC-2025-012842,2025,2207.82,70.45,38.88,2313.17
12844,20250526,2025-05-26,FND0064,PAR00252,CUAD002,PROD041,LC-2025-012844,2025,9700.14,648.84,156.81,9353.38
12869,20250814,2025-08-14,FND0064,PAR00253,CUAD013,PROD041,LC-2025-012869,2025,8945.4,277.23,108.79,8780.29
12885,20250830,2025-08-30,FND0064,PAR00255,CUAD001,PROD041,LC-2025-012885,2025,8991.27,567.03,97.37,7677.39
12886,20250918,2025-09-18,FND0064,PAR00255,CUAD014,PROD041,LC-2025-012886,2025,21163.84,1016.79,222.77,15675.89
12895,20251011,2025-10-11,FND0064,PAR00256,CUAD006,PROD041,LC-2025-012895,2025,11804.52,1086.09,136.63,10214.26
12905,20250813,2025-08-13,FND0064,PAR00257,CUAD008,PROD041,LC-2025-012905,2025,15267.53,772.84,172.04,12506.41
12907,20250902,2025-09-02,FND0064,PAR00257,CUAD003,PROD041,LC-2025-012907,2025,6892.89,261.41,102.56,6733.38
12917,20250808,2025-08-08,FND0064,PAR00258,CUAD010,PROD041,LC-2025-012917,2025,12442.95,479.73,154.38,12347.98
12921,20250611,2025-06-11,FND0064,PAR00259,CUAD010,PROD041,LC-2025-012921,2025,12614.29,885.48,210.52,12707.42
12932,20250610,2025-06-10,FND0065,PAR00260,CUAD007,PROD042,LC-2025-012932,2025,9445.98,598.35,115.18,7651.91
12963,20251229,2025-12-29,FND0065,PAR00261,CUAD016,PROD042,LC-2025-012963,2025,27073.96,1822.67,333.17,24716.94
12982,20250115,2025-01-15,FND0065,PAR00264,CUAD012,PROD042,LC-2025-012982,2025,4705.66,273.3,59.18,4036.87
13001,20250722,2025-07-22,FND0066,PAR00265,CUAD017,PROD043,LC-2025-013001,2025,23655.53,2584.31,238.72,16760.78
13009,20250602,2025-06-02,FND0066,PAR00266,CUAD002,PROD043,LC-2025-013009,2025,5421.38,407.42,117.47,4665.54
13010,20250620,2025-06-20,FND0066,PAR00266,CUAD014,PROD043,LC-2025-013010,2025,5465.97,304.5,60.78,4487.88
13011,20250703,2025-07-03,FND0066,PAR00266,CUAD014,PROD043,LC-2025-013011,2025,6187.98,427.97,63.46,3889.37
13012,20250730,2025-07-30,FND0066,PAR00266,CUAD011,PROD043,LC-2025-013012,2025,21228.91,2007.26,208.31,15754.96
13016,20250823,2025-08-23,FND0066,PAR00266,CUAD010,PROD043,LC-2025-013016,2025,34651.24,2825.51,494.45,29307.28
13017,20250904,2025-09-04,FND0066,PAR00266,CUAD003,PROD043,LC-2025-013017,2025,3857.63,198.71,69.6,3470.24
13054,20250819,2025-08-19,FND0068,PAR00268,CUAD016,PROD045,LC-2025-013054,2025,6394.65,228.75,122.17,5317.75
13059,20251101,2025-11-01,FND0068,PAR00268,CUAD011,PROD045,LC-2025-013059,2025,9869.41,588.19,123.39,8429.64
